Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,SMA_20,SMA_50,RSI,MACD,MACD_Signal,BB_upper,BB_lower,Volume_MA,Price_Change,High_Low_Pct,Next_Close,Target,Next_Day_Change
2023-11-16 00:00:00-05:00,187.9785160308428,189.35684600106327,187.06622636374277,188.11734008789062,54412900,0.0,0.0,AAPL,176.21021575927733,174.9912451171875,89.17930362294895,3.4192702962629653,1.9106180968360997,190.5394436300986,161.88098788845608,58797290.0,0.009042082399532081,0.012176547022461083,188.09750366210938,0,-0.010544708835443978
2023-11-17 00:00:00-05:00,188.65279989002153,188.78171334674664,186.98691120628507,188.09750366210938,50922700,0.0,0.0,AAPL,177.05493698120117,175.22416229248046,88.23803147231196,3.6742698199599033,2.26334871822661,192.11458877398132,161.995285188421,58131225.0,-0.00010544708835447114,0.009541871133418544,189.84274291992188,1,0.9278375437387919
2023-11-20 00:00:00-05:00,188.2958417959073,190.29888780221057,188.28593119459046,189.84274291992188,46505100,0.0,0.0,AAPL,177.9809783935547,175.46861267089844,88.79713956882199,3.9704017907437503,2.604759547037088,193.81416582116321,162.14779096594617,57657475.0,0.009278375437387965,0.010603284469342094,189.03952026367188,0,-0.4230989522674615
2023-11-21 00:00:00-05:00,189.80306012274144,189.91213724546566,188.14708208188244,189.03952026367188,38134500,0.0,0.0,AAPL,178.8450714111328,175.75760467529298,84.40989557842335,4.093427301665713,2.902493247475191,195.12812805597264,162.56201476629298,57373370.0,-0.004230989522674644,0.009336963832331558,189.7039031982422,1,0.3514518729436219
2023-11-22 00:00:00-05:00,189.88239992204348,191.31029805901488,189.22793715258507,189.7039031982422,39617700,0.0,0.0,AAPL,179.85824890136718,176.101279296875,82.30149312343666,4.195807700785281,3.161156242051061,196.19896407818385,163.5175337245505,56496405.0,0.003514518729436311,0.010976900692727064,188.37518310546875,0,-0.7004178988267382
2023-11-24 00:00:00-05:00,189.26762145865425,189.29736839504776,187.66122637064439,188.37518310546875,24048300,0.0,0.0,AAPL,181.0134490966797,176.388076171875,80.72945452109397,4.122730602599972,3.3534711759684805,196.2408892536942,165.78600893966518,54167555.0,-0.007004178988267329,0.008685549749338878,188.19667053222656,0,-0.09476437941522302
2023-11-27 00:00:00-05:00,188.3255839995523,189.06928760823715,187.31414285514808,188.19667053222656,40552600,0.0,0.0,AAPL,182.0938690185547,176.68576110839842,77.4638018154288,4.004290456569294,3.483635065555092,196.02280693662684,168.16493110048256,53270230.0,-0.000947643794152242,0.009326120106830057,188.80154418945312,1,0.3214050788018509
2023-11-28 00:00:00-05:00,188.18675406725092,189.47584330827428,187.80993940877178,188.80154418945312,38415400,0.0,0.0,AAPL,183.1020362854004,176.93691802978515,74.94398610054473,3.9138650754001105,3.5696810852227356,195.7942017227174,170.40987084808341,52634450.0,0.0032140507880185076,0.00882357136777887,187.78018188476562,0,-0.5409713723859233
2023-11-29 00:00:00-05:00,189.2973359031836,190.47734794655034,187.3835460471391,187.78018188476562,43014200,0.0,0.0,AAPL,184.03536834716797,177.14586090087892,69.04995572770137,3.717260230706927,3.599196919176418,195.02787692451471,173.04285976982123,52542860.0,-0.005409713723859233,0.016475657166578925,188.3553009033203,1,0.3062724792265984
2023-11-30 00:00:00-05:00,188.24622378620953,188.72220491397636,186.61008216023393,188.3553009033203,48794400,0.0,0.0,AAPL,184.83900756835936,177.4372119140625,71.92779298643711,3.56654230690512,3.592665995862426,194.48083512190937,175.19718001480936,52135835.0,0.0030627247922658807,0.011213503116785357,189.63449096679688,1,0.6791367470635454
2023-12-01 00:00:00-05:00,188.73212704562349,189.95179660734362,187.64135580786584,189.63449096679688,45704800,0.0,0.0,AAPL,185.5283531188965,177.78504425048828,66.351283488235,3.509467755077935,3.576026345953168,194.40445857088443,176.65224766690855,50554335.0,0.006791367470635468,0.012183652813887764,187.83966064453125,0,-0.9464682891362215
2023-12-04 00:00:00-05:00,188.38504622543272,188.45446581331387,185.87628768397204,187.83966064453125,43389500,0.0,0.0,AAPL,186.17350997924805,178.0799465942383,65.42285445982436,3.2820433490160212,3.517229741612134,193.5585683935061,178.78845156499,48732350.0,-0.009464682891362264,0.013725419437489263,191.79617309570312,1,2.106324318089139
2023-12-05 00:00:00-05:00,188.61313058416235,192.76794143388682,188.58336852388663,191.79617309570312,66628400,0.0,0.0,AAPL,186.8887451171875,178.4284295654297,68.27606445617454,3.381081291567284,3.4900000497678865,193.45926891403943,180.3182213203356,48871705.0,0.021063243180891478,0.021817812328883912,190.7054443359375,0,-0.5686916178569263
2023-12-06 00:00:00-05:00,192.81755229252437,193.12494736273675,190.4972006683192,190.7054443359375,41089700,0.0,0.0,AAPL,187.42119903564452,178.83669891357422,62.7590391521974,3.3333653140838067,3.4586731009419247,193.3556056463361,181.48679242495294,47399690.0,-0.005686916178569312,0.013779085875433252,192.63905334472656,1,1.0139243876975585
2023-12-07 00:00:00-05:00,192.0044269286476,193.3629205543118,191.96475426663108,192.63905334472656,47477700,0.0,0.0,AAPL,187.99735260009766,179.31394317626953,63.302177385108884,3.411813675186494,3.4493012153865736,193.5814050331077,182.4133001670876,47306560.0,0.010139243876975623,0.007257958671436817,194.06695556640625,1,0.741231955248692
2023-12-08 00:00:00-05:00,192.56962283922067,194.3446036620394,192.04407357743747,194.06695556640625,53406400,0.0,0.0,AAPL,188.6686698913574,179.81459564208984,66.21763015509005,3.548001627342842,3.469041298459033,193.73284487056867,183.60449491214615,47288705.0,0.00741231955248689,0.011854311198357087,191.5581817626953,0,-1.292736208690861
2023-12-11 00:00:00-05:00,191.48877730415995,191.8655919183663,189.8129630007935,191.5581817626953,60943700,0.0,0.0,AAPL,189.00482254028321,180.2547735595703,54.47480729228445,3.414579738538606,3.458148986174244,193.8868226354106,184.12282244515583,47029220.0,-0.01292736208690859,0.010715433288647658,193.0753631591797,1,0.7920211929991476
2023-12-12 00:00:00-05:00,191.45904261144975,193.08527375940776,190.11045957675134,193.0753631591797,52696900,0.0,0.0,AAPL,189.49616241455078,180.67498809814452,60.1496430838233,3.391895273237793,3.4448982432943036,193.89275568394953,185.09956914515203,47482690.0,0.007920211929991483,0.015407528614636611,196.29808044433594,1,1.669149927999515
2023-12-13 00:00:00-05:00,193.45216455954898,196.33773797632358,193.214189106248,196.29808044433594,70404200,0.0,0.0,AAPL,190.01774520874022,181.18639526367187,64.69288672201709,3.592033373086906,3.474325269772755,195.0328334655009,185.00265695197956,47997480.0,0.016691499279995137,0.01591227414453155,196.4468231201172,1,0.07577388196795375
2023-12-14 00:00:00-05:00,196.35758232148717,197.9441408874326,194.51319682969313,196.4468231201172,66831600,0.0,0.0,AAPL,190.518505859375,181.67582122802733,68.98311130633124,3.7197299177999525,3.523406200071942,196.00389749824316,185.03311422050686,48649535.0,0.0007577388196795543,0.017465001486135685,195.91136169433594,0,-0.2725732171570129
2023-12-15 00:00:00-05:00,195.87168903034603,196.73438033852585,195.34613971264017,195.91136169433594,128538400,0.0,0.0,AAPL,190.90820693969727,182.1297805786133,67.84403384786532,3.7347303981918856,3.5656710401738536,196.76986083160253,185.046553047792,52355810.0,-0.0027257321715701277,0.007086064911598346,194.2454376220703,0,-0.8503458185670857
2023-12-18 00:00:00-05:00,194.44375552934187,194.97923052273018,192.75803062150393,194.2454376220703,55751900,0.0,0.0,AAPL,191.21560363769532,182.49932189941407,62.00255815220938,3.5712243093130667,3.5667816940117434,197.10140074901597,185.32980652637468,52597270.0,-0.008503458185670887,0.01143501710216677,195.28663635253906,1,0.5360222320868803
2023-12-19 00:00:00-05:00,194.51318587990949,195.29654695271066,194.24544836840317,195.28663635253906,40714100,0.0,0.0,AAPL,191.48779830932617,182.85997833251952,66.53557678539377,3.4853548431002253,3.550496323711582,197.6052306619753,185.37036595667703,52307720.0,0.005360222320868857,0.0053823374908767325,193.19435119628906,0,-1.0713918757210428
2023-12-20 00:00:00-05:00,195.24696511767544,196.0204155959587,193.19435119628906,193.19435119628906,52242800,0.0,0.0,AAPL,191.69553985595704,183.19067321777345,59.99182082953676,3.2116692718443858,3.482730912945808,197.74471160721652,185.64636810469756,53013135.0,-0.010713918757210394,0.014628090221945977,193.04562377929688,0,-0.07698331554273949
2023-12-21 00:00:00-05:00,194.45371597287163,195.42548448345963,191.87553732603428,193.04562377929688,46482500,0.0,0.0,AAPL,191.86262588500978,183.49046661376954,57.388331597121244,2.948789584611461,3.375942646784329,197.86459099940942,185.86066077061014,53356375.0,-0.0007698331554274462,0.018389161525277028,191.9746856689453,0,-0.5547590716565184
2023-12-22 00:00:00-05:00,193.54140785907617,193.76948784569112,191.349969834571,191.9746856689453,37149600,0.0,0.0,AAPL,192.0426010131836,183.7508172607422,59.24618764035973,2.623889274617909,3.225531971793721,197.8157604908301,186.2694415355371,54011440.0,-0.005547590716565187,0.012603317998355812,191.42930603027344,0,-0.28408935103681643
2023-12-26 00:00:00-05:00,191.9846022868164,192.2622504150879,191.21115176796184,191.42930603027344,28919300,0.0,0.0,AAPL,192.20423278808593,184.0370999145508,49.03199103938467,2.295974461931422,3.0396204692701683,197.69828626322774,186.71017931294412,53429775.0,-0.002840893510368203,0.005490792757509284,191.5284423828125,1,0.05178744811590377
2023-12-27 00:00:00-05:00,190.87399477798158,191.87551008122907,189.48573911500236,191.5284423828125,48087700,0.0,0.0,AAPL,192.3405776977539,184.32794006347658,52.291455305235644,2.0207958542009123,2.8358555457731045,197.60982444960325,187.07133094590455,53913390.0,0.0005178744811591418,0.012477368564665782,191.95484924316406,1,0.22263370131695265
2023-12-28 00:00:00-05:00,192.51014548202977,193.0257841884141,191.5482876644632,191.95484924316406,34049900,0.0,0.0,AAPL,192.54931106567383,184.65840393066406,47.92045026611187,1.8161545826625627,2.6319153527640937,197.36952618247867,187.729095948869,53465175.0,0.0022263370131694327,0.007697104448136296,190.9136505126953,0,-0.5424185607052745
2023-12-29 00:00:00-05:00,192.27214410156537,192.76794644853246,190.1203637314106,190.9136505126953,42672100,0.0,0.0,AAPL,192.67722854614257,184.99398986816405,40.18522476312603,1.552136640476732,2.415959609978863,197.15223885450487,188.20221823778027,53159060.0,-0.005424185607052712,0.013867959205702746,184.08148193359375,0,-3.578669498359018
2024-01-02 00:00:00-05:00,185.57879946992125,186.8579779090344,182.34617384027908,184.08148193359375,82488700,0.0,0.0,AAPL,192.39957809448242,185.20045837402344,31.663489540181104,0.7830063510449747,2.08936895779555,198.17081292301822,186.62834326594663,54998255.0,-0.03578669498359022,0.02450982044127022,182.7031707763672,0,-0.748750576510341
2024-01-03 00:00:00-05:00,182.6734238450404,184.31949132166326,181.8900476382689,182.7031707763672,58414500,0.0,0.0,AAPL,192.14275360107422,185.43046020507813,24.38787290544471,0.0616217176370526,1.6838195093699264,199.10305094331832,185.18245625883011,55749505.0,-0.007487505765103375,0.01329721686312747,180.3828125,0,-1.2700153295135521
2024-01-04 00:00:00-05:00,180.62078794157884,181.55289876959398,179.36146088139282,180.3828125,71983600,0.0,0.0,AAPL,191.57208557128905,185.6116781616211,8.867277925663032,-0.6892388215454162,1.2092078428180526,200.29929791139054,182.84487323118756,56017265.0,-0.012700153295135519,0.012148817605342331,179.658935546875,0,-0.4013004027892069
2024-01-05 00:00:00-05:00,180.46214807824285,181.2256728170181,178.65742022872922,179.658935546875,62379700,0.0,0.0,AAPL,191.01976013183594,185.76970367431642,7.864628931337876,-1.3273690811366805,0.7018924577117314,201.24718380280214,180.79233646086973,57081765.0,-0.004013004027892064,0.014295156433334205,184.00218200683594,1,2.4174953763030262
2024-01-08 00:00:00-05:00,180.56131218264795,184.04185467153414,179.97626898919978,184.00218200683594,59144500,0.0,0.0,AAPL,190.5879165649414,186.06094024658202,24.906019751606635,-1.4659260322470686,0.2683287595043501,201.2476829383726,179.92815019151018,57665105.0,0.02417495376303025,0.02209531233810758,183.585693359375,0,-0.22634984157169635
2024-01-09 00:00:00-05:00,182.37593441619447,183.59560395931726,181.19592240352762,183.585693359375,42841800,0.0,0.0,AAPL,190.06385345458983,186.42723052978516,26.29031020932902,-1.5909806338916042,-0.10353311932278916,201.0296377087897,179.09806920038997,57136875.0,-0.0022634984157169358,0.013071179523189674,184.6268768310547,1,0.5671375871547555
2024-01-10 00:00:00-05:00,182.8023278606972,184.8351053395885,182.3759299825551,184.6268768310547,46792900,0.0,0.0,AAPL,189.7172882080078,186.7880026245117,26.29026017661873,-1.5878085033036484,-0.400388196213446,200.9197838301596,178.51479258585601,56429335.0,0.005671375871547646,0.01331970403899368,184.0319061279297,0,-0.3222557372670264
2024-01-11 00:00:00-05:00,184.97392753345,185.47965559618967,182.07844372761645,184.0319061279297,49128400,0.0,0.0,AAPL,189.2651153564453,187.09587677001954,28.166346932809347,-1.614667613030207,-0.6432440796386365,200.62583494119318,177.90439577169744,56250910.0,-0.0032225573726702983,0.0184816423420017,184.359130859375,1,0.1778086954214572
2024-01-12 00:00:00-05:00,184.49795490224625,185.1722539181108,183.63526371659532,184.359130859375,40477800,0.0,0.0,AAPL,188.66816787719728,187.40078857421875,29.475122584366886,-1.5912165485436844,-0.8328385734582671,199.7234587766901,177.61287697770445,54754590.0,0.0017780869542145528,0.008336935601458628,182.08837890625,0,-1.231700292000768
2024-01-16 00:00:00-05:00,180.63071876275188,182.71307958868692,179.41103406753936,182.08837890625,65603000,0.0,0.0,AAPL,187.95024566650392,187.5969058227539,27.89356851329063,-1.7357804179945333,-1.0134269423949493,198.74030268450656,177.16018864850128,54693160.0,-0.012317002920007702,0.018134301271624,181.14634704589844,0,-0.5173486995765814
2024-01-17 00:00:00-05:00,179.74819585869176,181.39424823145328,178.786338048284,181.14634704589844,47317400,0.0,0.0,AAPL,187.21199493408204,187.70288116455077,27.407393997422602,-1.9043806749854184,-1.191617688936274,197.72548205950685,176.69850780865724,50632110.0,-0.005173486995765808,0.014396703139194382,187.04640197753906,1,3.257065366129455
2024-01-18 00:00:00-05:00,184.52771753168435,187.55211493445296,184.26990575318283,187.04640197753906,78005800,0.0,0.0,AAPL,186.85204315185547,187.94507873535156,42.15281618085109,-1.5442688777306728,-1.2621479267025097,196.83097363003617,176.87311267367477,51744805.0,0.032570653661294635,0.01754756652129704,189.95179748535156,1,1.5533020026556759
2024-01-19 00:00:00-05:00,187.74052319933506,190.33852272040096,187.23481023986653,189.95179748535156,68903000,0.0,0.0,AAPL,186.5853012084961,188.1942852783203,46.77315002817029,-1.012834234211681,-1.2122851882001835,195.87642422995896,177.29417818703325,53154250.0,0.015533020026556654,0.016339474127765357,192.26223754882812,1,1.2163296657694096
2024-01-22 00:00:00-05:00,190.68558968364889,193.69015075906108,190.64591702187175,192.26223754882812,60133900,0.0,0.0,AAPL,186.53869552612304,188.43840270996094,52.087175798292016,-0.40067116011945814,-1.0499623825732036,195.69865663760382,177.37873441464225,53548805.0,0.012163296657694112,0.015833757975568123,193.5413818359375,1,0.6653122856663496
2024-01-23 00:00:00-05:00,193.38273659657744,194.1066037302182,192.2027246817267,193.5413818359375,42355600,0.0,0.0,AAPL,186.56348342895507,188.68691070556642,67.67975652991245,0.1855212226710421,-0.8028656615111596,195.7999492304732,177.32701762743693,53342460.0,0.006653122856663529,0.00983706445841857,192.86712646484375,0,-0.3483778842011718
2024-01-24 00:00:00-05:00,193.77940103141137,194.73134826169684,192.7084660713482,192.86712646484375,53631300,0.0,0.0,AAPL,186.60810546875,188.93144104003906,69.50898414046597,0.5888994926293378,-0.5245126306711689,195.96251237504475,177.25369856245527,54166545.0,-0.0034837788420116755,0.010488475809366998,192.53990173339844,0,-0.16966330003623492
2024-01-25 00:00:00-05:00,193.5810897970112,194.62227786062397,191.48880306885755,192.53990173339844,54822100,0.0,0.0,AAPL,186.66363525390625,189.08553649902345,75.26800557926057,0.8721268601906047,-0.245184732489268,196.15078968980828,177.17648081800422,55461685.0,-0.0016966330003623797,0.016274417736564562,190.80459594726562,0,-0.9012707342790764
2024-01-26 00:00:00-05:00,192.63907090018267,193.12494757400916,190.32862987450278,190.80459594726562,44594000,0.0,0.0,AAPL,186.6274429321289,189.2366571044922,72.2311025189337,0.9456892064308136,-0.007009944698739866,196.04169842730317,177.21318743695463,55287000.0,-0.009012707342790804,0.01465540012610188,190.12037658691406,0,-0.3585968969744662
2024-01-29 00:00:00-05:00,190.3980247095346,190.5864320350317,187.98843240307312,190.12037658691406,47145600,0.0,0.0,AAPL,186.5357192993164,189.32173614501954,64.28904379062607,0.9379750198903594,0.18198704822321382,195.7653631200946,177.30607547853822,55941785.0,-0.003585968969744613,0.013665024647007732,186.4613494873047,0,-1.924584395053857
2024-01-30 00:00:00-05:00,189.33701232459805,190.18979301004535,185.89614265093053,186.4613494873047,55859400,0.0,0.0,AAPL,186.31310424804687,189.32233093261718,55.83268288123559,0.6294063141471327,0.27147090140956337,195.30998258346926,177.31622591262447,56601150.0,-0.01924584395053852,0.023027026088359166,182.85189819335938,0,-1.9357637944109503
2024-01-31 00:00:00-05:00,185.46973396127981,185.52924295226458,182.80233006356883,182.85189819335938,55467800,0.0,0.0,AAPL,186.25162506103516,189.21702209472656,46.73950882834218,0.09259265158686958,0.2356952514445238,195.32915497495816,177.17409514711215,55250105.0,-0.019357637944109496,0.014913232597739494,185.291259765625,1,1.3340641231331856
2024-02-01 00:00:00-05:00,182.44535904290282,185.38050055962896,182.2767880551107,185.291259765625,64885400,0.0,0.0,AAPL,186.38102951049805,189.16089721679688,52.16652640189087,-0.13447947551222228,0.1616603060523455,195.3182753221588,177.4437836988373,55573650.0,0.01334064123133194,0.016750452819221714,184.2897491455078,0,-0.5405061314732269
2024-02-02 00:00:00-05:00,178.35003123610636,185.75731994134992,177.74515173237538,184.2897491455078,102551700,0.0,0.0,AAPL,186.57637634277344,189.0498373413086,49.88334570770185,-0.390733191356901,0.05118160656950644,195.12388889417926,178.02886379136763,57102055.0,-0.005405061314732285,0.04347592986655192,186.1043701171875,1,0.9846564879997397
2024-02-05 00:00:00-05:00,186.57042555488334,187.6611968198497,184.27982102914154,186.1043701171875,69668800,0.0,0.0,AAPL,186.89864807128907,188.9911343383789,56.85742990722387,-0.4423117025958163,-0.047517055264265494,194.8103912786368,178.98690486394133,57466510.0,0.009846564879997466,0.01816924443299714,187.7107696533203,1,0.86317131355985
2024-02-06 00:00:00-05:00,185.2912518041467,187.72068025311026,185.2020110139772,187.7107696533203,43490800,0.0,0.0,AAPL,187.08407745361328,188.95127166748046,60.96028265007888,-0.3495514202940342,-0.1079239282705656,194.8830224218726,179.28513248535396,56683825.0,0.008631713135598407,0.013417819573084412,187.81985473632812,1,0.058113385400997405
2024-02-07 00:00:00-05:00,189.03952431241242,189.4460858813363,187.02656792958788,187.81985473632812,53439000,0.0,0.0,AAPL,187.29578552246093,188.94016510009766,51.60099074508655,-0.2641915764807834,-0.13917745791275252,194.92285777920858,179.66871326571328,57213685.0,0.0005811338540100408,0.012882120237740949,186.739013671875,0,-0.5754668833976415
2024-02-08 00:00:00-05:00,187.8000228857875,187.94875754592414,185.77715585449096,186.739013671875,40962000,0.0,0.0,AAPL,187.40139236450196,188.91101196289063,42.80641240005822,-0.2805153470815469,-0.16744503574661515,194.9307309589905,179.87205377001342,56922140.0,-0.005754668833976462,0.011629073372150136,187.50350952148438,1,0.40939267835734355
2024-02-09 00:00:00-05:00,187.30492339729363,188.63538073939827,186.65956394365634,187.50350952148438,45155200,0.24,0.0,AAPL,187.5749725341797,188.88505126953126,38.552462922912255,-0.2291283441849714,-0.1797816974343226,194.9354123428904,180.21453272546898,56723480.0,0.004093926783573343,0.010537492342326229,185.81561279296875,0,-0.900194739193521
2024-02-12 00:00:00-05:00,187.07656192379022,187.32477942159008,185.4581789901372,185.81561279296875,41781900,0.0,0.0,AAPL,187.64779663085938,188.84575988769532,31.77342596925736,-0.3208915689999685,-0.20800367174751805,194.90232689436104,180.3932663673577,56788685.0,-0.009001947391935161,0.010045444531792855,183.7206573486328,0,-1.1274377932225137
2024-02-13 00:00:00-05:00,184.44546335353002,184.88232857566155,182.20156746712615,183.7206573486328,56529500,0.0,0.0,AAPL,187.72941055297852,188.75306701660156,29.777329751824652,-0.5562337588046944,-0.27764968915908417,194.7536703977694,180.70515070818763,56335010.0,-0.011274377932225188,0.014591506187833385,182.83702087402344,0,-0.4809674031007656
2024-02-14 00:00:00-05:00,183.9986922104331,184.2071864451767,181.13922150541597,182.83702087402344,54630500,0.0,0.0,AAPL,187.81394424438477,188.6171176147461,29.06227239381451,-0.8047635979859251,-0.3830724709246108,194.53894720625874,181.0889412825108,56700665.0,-0.004809674031007627,0.01677977974643643,182.54910278320312,0,-0.15747253452499152
2024-02-15 00:00:00-05:00,182.24131546677532,183.1746158133602,180.05700420987225,182.54910278320312,65434500,0.0,0.0,AAPL,187.58907928466797,188.51130645751954,30.99863310636063,-1.013275496820654,-0.5091130761039709,194.71117326200476,180.46698530733119,56072100.0,-0.0015747253452499388,0.017078208306454654,181.01014709472656,0,-0.8430365666076374
2024-02-16 00:00:00-05:00,182.1122335213933,183.53204565484478,180.37471083115267,181.01014709472656,49752500,0.0,0.0,AAPL,187.14199676513672,188.2955859375,29.825124587580305,-1.287849477114321,-0.6648603563061907,194.74590591674632,179.53808761352713,55114575.0,-0.008430365666076356,0.017442860935524284,180.26547241210938,0,-0.41139941299947286
2024-02-20 00:00:00-05:00,180.49382826711656,181.12926445278407,178.7165976564194,180.26547241210938,53665600,0.0,0.0,AAPL,186.5421585083008,188.08678649902345,34.245476209506265,-1.5476954602089847,-0.8414273770868853,194.33575798939597,178.7485590272056,54791160.0,-0.004113994129994691,0.01338396512699347,181.02008056640625,1,0.4186093677283615
2024-02-21 00:00:00-05:00,180.64278508736416,181.5860086349742,179.37191259479573,181.02008056640625,41371400,0.0,0.0,AAPL,185.9160934448242,187.85440704345703,44.5510679089899,-1.6734473984256226,-1.0078313813547353,193.3454942774027,178.48669261224572,54741950.0,0.004186093677283509,0.012231217847493146,183.05545043945312,1,1.124388999650351
2024-02-22 00:00:00-05:00,182.17179668082835,183.64125529629035,181.15908011476066,183.05545043945312,52292200,0.0,0.0,AAPL,185.42550964355468,187.63417694091797,43.18557253356847,-1.5905430314468845,-1.1243737113732224,192.1881617783972,178.66285750871216,54674995.0,0.011243889996503498,0.01355969011341017,181.21864318847656,0,-1.0034157664068568
2024-02-23 00:00:00-05:00,183.6908798817894,183.72066477086588,180.9307023940782,181.21864318847656,45119700,0.0,0.0,AAPL,184.85944671630858,187.4273861694336,41.09321702373219,-1.6539822827559476,-1.230295425649809,190.97944945660745,178.7394439760097,54189875.0,-0.010034157664068566,0.015395559351396217,179.86834716796875,0,-0.7451198159029566
2024-02-26 00:00:00-05:00,180.94064867140935,181.45693020455124,179.36197373162466,179.86834716796875,40867400,0.0,0.0,AAPL,184.31263427734376,187.16324584960938,31.41378971610692,-1.7925474719410772,-1.3427458349080978,190.14349153626273,178.4817770184248,54003545.0,-0.007451198159029615,0.011647165862764187,181.327880859375,1,0.8114455458042737
2024-02-27 00:00:00-05:00,179.80879073754454,182.6086766905276,178.27976221818815,181.327880859375,54318900,0.0,0.0,AAPL,183.8730094909668,186.86384185791016,30.808045123751725,-1.7642566978328205,-1.4270480074930638,189.1606960998771,178.58532288205652,54362210.0,0.00811445545804279,0.023873407949308395,180.12649536132812,0,-0.6625486893428066
2024-02-28 00:00:00-05:00,181.20872015618278,181.81437153541262,178.84569957246276,180.12649536132812,48953900,0.0,0.0,AAPL,183.55626678466797,186.53743530273437,28.293559086196865,-1.8178192530767205,-1.5052022566098109,188.94902189146202,178.1635116778739,54016935.0,-0.006625486893428012,0.016481039932491844,179.46127319335938,0,-0.3693083389172343
